"Reporting starts","Reporting ends","Ad name","Ad delivery","Attribution setting",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Impressions,Reach,Frequency,Purchases,Ends,Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Purchase ROAS (return on ad spend)","Result rate","Results ROAS","Result value indicator","Results value",Views,Viewers,"2-second continuous video plays","3-second video plays","Cost per 2-second continuous video play (USD)","Cost per 3-second video play (USD)","Cost per ThruPlay (USD)",ThruPlays,unique_video_continuous_2_sec_watched_actions:video_view,"Video plays","Clicks (all)","Cost per unique click (all) (USD)","CPC (all) (USD)","CPC (cost per link click) (USD)","CTR (all)","CTR (link click-through rate)","Link clicks",shop_clicks,"Photo clicks","Unique clicks (all)","Unique CTR (all)","Unique CTR (link click-through rate)","Unique link clicks","Landing page views","Cost per landing page view (USD)","Instagram profile visits","Donation ROAS (return on ad spend)","Purchases conversion value","Cost per purchase (USD)","Cost per like (USD)","Facebook likes","Instagram follows","Achievements unlocked","Achievements unlocked conversion value","Cost per achievement unlocked (USD)","Adds of payment info","Adds to cart","Adds to cart conversion value","Adds of payment info conversion value","Cost per add of payment info (USD)","Cost per add to cart (USD)",actions:omni_add_to_wishlist,action_values:omni_add_to_wishlist,cost_per_action_type:omni_add_to_wishlist,"Appointments scheduled","Applications submitted","Submit application conversion value","Appointments scheduled conversion value","Cost per application submitted (USD)","Cost per appointment scheduled (USD)","3-second video plays rate per impressions","Video plays at 75%","Video plays at 95%","Video plays at 25%","Video plays at 50%","Video plays at 100%","Video average play time","Ad set delivery","Date created","Date last edited",Objective,"Campaign ID","Account ID","Account name","Ad ID","Ad set ID",url_tags,"Instant Experience clicks to open","Instant Experience clicks to start","Instant Experience outbound clicks","Purchases rate per link clicks","Results rate per link clicks","Purchases rate per landing page views","Landing page views rate per link clicks","Average purchases conversion value [Incremental attribution all conversions]","% plays @25%","Drop off @75-100%","Drop off 25-50%","Drop off 50-75%","Drop off 75-100%","IC > Pur","Hold Rate",FbyR,AOV,"Add to Cart Rate",100rbycpa,"ATC > IC","Checkout Rate","Checkout Rate copy","Clicks to Purchases",Conversion,"Cost per ATC","Cost per checkout","LPV > ATC","OBC > LPV",PbyR,RbyCPA,"Thumb Stop Ratio","Thumbnail retention","Purchase/Checkout %","Cost per ad recall lift (USD)","Estimated ad recall lift rate","Estimated ad recall lift (people)","Campaign name","In-app ad clicks","In-app ad impressions",Leads,"Cost per in-app ad click (USD)","In-app ad impressions value","Leads conversion value","Cost per 1,000 in-app ad impressions (USD)","Cost per lead (USD)","Results (initial)","Results (initial) indicator"
2026-07-09,2026-07-09,30UGC-Targetshelf-CTA-family.tips.review,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T07:03:46-0500,-,-,-,"Target-Targetpage-Influencer-Page Deck",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-17,Sales,120251098210220506,804570870670763,"VAHDAM USA - Tea Ad Account",120251102090860506,120251098393700506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target-Influencer-Link Click-Page Deck",,,,,,,,,,
2026-07-09,2026-07-09,5-target-influencer-jkb.journal,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T04:46:59-0500,-,-,-,"Target-Influencer-Page Deck",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120251098210220506,804570870670763,"VAHDAM USA - Tea Ad Account",120251099824010506,120251098210210506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target-Influencer-Link Click-Page Deck",,,,,,,,,,
2026-07-09,2026-07-09,2-target-influencer-sweatfitnessgirl,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T04:46:59-0500,-,-,-,"Target-Influencer-Page Deck",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120251098210220506,804570870670763,"VAHDAM USA - Tea Ad Account",120251098710550506,120251098210210506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target-Influencer-Link Click-Page Deck",,,,,,,,,,
2026-07-09,2026-07-09,3-target-influencer-targetdoesitagain,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T07:03:46-0500,-,-,-,"Target-Targetpage-Influencer-Page Deck",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120251098210220506,804570870670763,"VAHDAM USA - Tea Ad Account",120251098393710506,120251098393700506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target-Influencer-Link Click-Page Deck",,,,,,,,,,
2026-07-09,2026-07-09,1-target-influencer-elisabeth.donaldson,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T04:46:59-0500,-,-,-,"Target-Influencer-Page Deck",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120251098210220506,804570870670763,"VAHDAM USA - Tea Ad Account",120251098210200506,120251098210210506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Target-Influencer-Link Click-Page Deck",,,,,,,,,,
2026-07-09,2026-07-09,28UGC-Targetshelf-CTA-polyfire,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T04:02:13-0500,-,-,-,"5UGC Videos-Targetshelf-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251097614600506,120251097253410506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,27UGC-Targetshelf-CTA-amichelleindica,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T04:02:13-0500,-,-,-,"5UGC Videos-Targetshelf-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251097542490506,120251097253410506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,26UGC-Targetshelf-CTA-advancedskincarebynikkole,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T04:02:13-0500,-,-,-,"5UGC Videos-Targetshelf-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251097253420506,120251097253410506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,25UGC-Gummies-CTA-katia.diaries,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:35:10-0500,-,-,-,"4UGC Videos-Gummies-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251095294120506,120251082197680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,24UGC-Gummies-CTA-itsmeaghanjackson,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:35:10-0500,-,-,-,"4UGC Videos-Gummies-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251095207740506,120251082197680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,23UGC-Gummies-CTA-nicole_lee7,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:35:10-0500,-,-,-,"4UGC Videos-Gummies-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-16,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251095117340506,120251082197680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,22UGC-Gummies-CTA-teesmithforgood,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:35:10-0500,-,-,-,"4UGC Videos-Gummies-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251082369810506,120251082197680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,21UGC-Gummies-CTA-orrainealbernazugc,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:35:10-0500,-,-,-,"4UGC Videos-Gummies-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251082197700506,120251082197680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,20UGC-Taste-CTA-megan_kathleen_90,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:18-0500,-,-,-,"3UGC Videos-Taste-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251081265040506,120251074274370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,18UGC-Taste-CTA-ana-vm,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:18-0500,-,-,-,"3UGC Videos-Taste-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251081220030506,120251074274370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,18UGC-Taste-CTA-malkomes1,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:18-0500,-,-,-,"3UGC Videos-Taste-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251074763500506,120251074274370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,17UGC-Taste-CTA-ricthelisouza,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:18-0500,-,-,-,"3UGC Videos-Taste-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251074632030506,120251074274370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,16UGC-Taste-CTA-livingcrazy4u,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:18-0500,-,-,-,"3UGC Videos-Taste-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251074538010506,120251074274370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,15UGC-Taste-CTA-ugczeyn,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:18-0500,-,-,-,"3UGC Videos-Taste-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-15,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120251074514560506,120251074274370506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,"3Reel-This summer, pour yourself something better",inactive,"7-day click or 1-day view",,,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:19-0500,-,-,-,"Costco-In-house-IG-Reel-Bay Area",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-07-11,2026-07-23,Traffic,120250985035170506,804570870670763,"VAHDAM USA - Tea Ad Account",120250986283250506,120250985035180506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Costco-Traffic-Instacart-11th July",,,,,,,,,,
2026-07-09,2026-07-09,"2Reel-Bay Area your next costco find is here",inactive,"7-day click or 1-day view",,,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:19-0500,-,-,-,"Costco-In-house-IG-Reel-Bay Area",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-07-11,2026-07-23,Traffic,120250985035170506,804570870670763,"VAHDAM USA - Tea Ad Account",120250986189330506,120250985035180506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Costco-Traffic-Instacart-11th July",,,,,,,,,,
2026-07-09,2026-07-09,"1Reel-Bay Area - Fav Tea Brand",inactive,"7-day click or 1-day view",,,,100,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:19-0500,-,-,-,"Costco-In-house-IG-Reel-Bay Area",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,not_delivering,2026-07-11,2026-07-23,Traffic,120250985035170506,804570870670763,"VAHDAM USA - Tea Ad Account",120250985035190506,120250985035180506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Costco-Traffic-Instacart-11th July",,,,,,,,,,
2026-07-09,2026-07-09,13UGC-Mushroom-CTA-nikkineale,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250984831790506,120250860688060506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,12UGC-Mushroom-CTA-tbugtreasures,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-17,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250984729480506,120250860688060506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,11UGC-Mushroom-CTA-northlynnliving,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250983429890506,120250860688060506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,10UGC-Mushroom-CTA-booksilovetoread,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250983201210506,120250860688060506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,9UGC-Mushroom-CTA-luciana.bittenzap,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250982951380506,120250860688060506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,"7UGC-Mushroom-CTA-fernandacravo - Copy",inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250982925220506,120250860688060506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,"3UGC-Cortisol-CTA-familiawestcoast - Copy",inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:22-0500,-,-,-,"2UGC Videos-Cortisol-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250982867830506,120250859121680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,3UGC-Cortisol-CTA-dioxi10,active,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:22-0500,-,-,-,"2UGC Videos-Cortisol-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250982801880506,120250859121680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,6UGC-Cortisol-CTA-taticamparin.ugc,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:22-0500,-,-,-,"2UGC Videos-Cortisol-Scored-CTA",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-11,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250982790820506,120250859121680506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
2026-07-09,2026-07-09,"4th July - Target - Engagement",active,"7-day click or 1-day view",,,,10,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-10T23:13:06-0500,-,-,-,"4th July Campaign - Engagement",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,active,2026-07-10,2026-07-11,Engagement,120250959521970506,804570870670763,"VAHDAM USA - Tea Ad Account",120250959521980506,120250959521960506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Giveaway - Target - Engagement",,,,,,,,,,
2026-07-09,2026-07-09,"4th July - Target",not_delivering,"7-day click or 1-day view",0,reach,,10,Daily,0,0,0,0,,Ongoing,0,ABSOLUTE_OCPM,2026-07-09T23:20:28-0500,-,-,-,"4th July Campaign",,,,,,0,0,,,,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00,inactive,2026-07-09,2026-07-09,Awareness,120250953548890506,804570870670763,"VAHDAM USA - Tea Ad Account",120250953548900506,120250953548910506,,0,0,,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,"Giveaway - Target",,,,,,,,,,
2026-07-09,2026-07-09,7UGC-Mushroom-CTA-fernandacravo,inactive,"7-day click, 1-day view or 1-day engaged view",,,,50,Daily,0.57,57,52,1.096154,,Ongoing,0,ABSOLUTE_OCPM,2026-07-16T03:08:20-0500,-,-,-,"1UGC Videos-Mushroom-Scored-CTA",,,,,,58,50,,21,,0.027143,0.081429,7,,54,2,0.285,0.285,,3.508772,,,,,2,3.846154,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,36.842105,4,4,10,6,4,6,active,2026-07-07,2026-07-16,Sales,120250859121660506,804570870670763,"VAHDAM USA - Tea Ad Account",120250861429660506,120250860688060506,,0,0,,0,,0,0,,0.1754386,0,-0.07017544,-0.03508772,0,,0.12280702,210.79881657,,,,,,,0,,,,,,0,,0.36842105,0,,0,0,0,"UGC Videos-Target-Sales-PageDeck-Scored-CTA",,,,,,,,,,
